dataset_id,zone_id,municipio,province,current_confidences,current_distributors,source_names,recommendation,reason,next_step
la_rioja,municipality:la_rioja::alberite,Alberite,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::alcanadre,Alcanadre,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::aldeanueva_de_ebro,Aldeanueva de Ebro,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::alesanco,Alesanco,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::aleson,Alesón,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::alfaro,Alfaro,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::almarza_de_cameros,Almarza de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::anguciana,Anguciana,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::anguiano,Anguiano,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::arenzana_de_abajo,Arenzana de Abajo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::arenzana_de_arriba,Arenzana de Arriba,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::arnedillo,Arnedillo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::arnedo,Arnedo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::arrubal,Arrúbal,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::ausejo,Ausejo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::autol,Autol,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::azofra,Azofra,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::badaran,Badarán,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::banares,Bañares,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::banos_de_rio_tobia,Baños de Río Tobía,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::banos_de_rioja,Baños de Rioja,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::berceo,Berceo,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::bergasa,Bergasa,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::bergasillas_bajera,Bergasillas Bajera,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::bezares,Bezares,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::bobadilla,Bobadilla,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::brieva_de_cameros,Brieva de Cameros,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
la_rioja,municipality:la_rioja::brinas,Briñas,La Rioja,regional_default,"i-DE Redes Eléctricas Inteligentes, S.A.U.",i-DE — mapa oficial de distribuidoras,candidate_verify_interactive_map,Revisar contra mapa interactivo i-DE municipio a municipio antes de subir fiabilidad.,"Validar muestra y, si es reproducible, preparar auditoría headless/manual saneada."
